Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   35976/223185      std::vector<cvision::Detection, std::allocator<cvision::Detection> >::vector(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [29]
                0.00    0.00   36462/223185      std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_move_assign(std::vector<cvision::Detection, std::allocator<cvision::Detection> >&&, std::integral_constant<bool, true>) [68]
                0.01    0.00  126243/223185      std::vector<cvision::Detection, std::allocator<cvision::Detection> >::~vector() [27]
[21]     0.0    0.02    0.00  223185         std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_get_Tp_allocator() [21]
-----------------------------------------------
                0.00    0.00       2/17946       main [1]
                0.00    0.00       2/17946       cli_parse_args(int, char**, cli_options&) [102]
                0.00    0.00       2/17946       __static_initialization_and_destruction_0() [103]
                0.01    0.01   17940/17946       YOLODetector::detectObjects(cv::Mat&) [4]
[22]     0.0    0.01    0.01   17946         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [22]
                0.00    0.00   17946/17946       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [43]
                0.00    0.00   17946/17952       std::char_traits<char>::length(char const*) [295]
-----------------------------------------------
                0.00    0.00   17940/53820       cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00   17940/53820       void std::_Construct<cvision::Frame>(cvision::Frame*) [52]
                0.00    0.00   17940/53820       LevenshteinSearch::search(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float) [45]
[23]     0.0    0.01    0.01   53820         cvision::Frame::Frame() [23]
                0.01    0.00   53820/71760       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::vector() [37]
-----------------------------------------------
                0.01    0.01   35880/35880       YOLODetector::detectObjects(cv::Mat&) [4]
[24]     0.0    0.01    0.01   35880         bool __gnu_cxx::operator!=<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&) [24]
                0.01    0.00   71760/71760       __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::base() const [36]
-----------------------------------------------
                0.00    0.01       1/1           std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [18]
[25]     0.0    0.00    0.01       1         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [25]
                0.01    0.00       1/2           std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [17]
-----------------------------------------------
                0.00    0.00   17940/49050       YOLODetector::detectObjects(cv::Mat&) [4]
                0.01    0.00   31110/49050       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [16]
[26]     0.0    0.01    0.00   49050         std::vector<int, std::allocator<int> >::begin() [26]
                0.00    0.00   49050/76564       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [60]
-----------------------------------------------
                0.00    0.00   17940/126243      cvision::detect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [3]
                0.00    0.00   18231/126243      std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_move_assign(std::vector<cvision::Detection, std::allocator<cvision::Detection> >&&, std::integral_constant<bool, true>) [68]
                0.00    0.01   90072/126243      cvision::Frame::~Frame() [44]
[27]     0.0    0.00    0.01  126243         std::vector<cvision::Detection, std::allocator<cvision::Detection> >::~vector() [27]
                0.01    0.00  126243/223185      std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_get_Tp_allocator() [21]
                0.00    0.00  126243/128331      void std::_Destroy<cvision::Detection*>(cvision::Detection*, cvision::Detection*) [131]
                0.00    0.00  126243/126243      std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::~_Vector_base() [134]
-----------------------------------------------
                0.00    0.00       8/35976       void std::vector<cvision::Frame, std::allocator<cvision::Frame> >::_M_realloc_insert<cvision::Frame const&>(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame const&) [95]
                0.00    0.00      88/35976       std::vector<cvision::Frame, std::allocator<cvision::Frame> >::push_back(cvision::Frame const&) [89]
                0.00    0.01   35880/35976       void std::_Construct<cvision::Frame, cvision::Frame const&>(cvision::Frame*, cvision::Frame const&) [30]
[28]     0.0    0.00    0.01   35976         cvision::Frame::Frame(cvision::Frame const&) [28]
                0.00    0.01   35976/35976       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::vector(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [29]
-----------------------------------------------
                0.00    0.01   35976/35976       cvision::Frame::Frame(cvision::Frame const&) [28]
[29]     0.0    0.00    0.01   35976         std::vector<cvision::Detection, std::allocator<cvision::Detection> >::vector(std::vector<cvision::Detection, std::allocator<cvision::Detection> > const&) [29]
                0.00    0.01   35976/38064       cvision::Detection* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*, cvision::Detection>(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >, cvision::Detection*, std::allocator<cvision::Detection>&) [49]
                0.00    0.00   35976/223185      std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_get_Tp_allocator() [21]
                0.00    0.00   35976/58683       std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_M_get_Tp_allocator() const [170]
                0.00    0.00   35976/96660       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::size() const [140]
                0.00    0.00   35976/35976       std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_base(unsigned long, std::allocator<cvision::Detection> const&) [202]
                0.00    0.00   35976/180450      std::__new_allocator<cvision::Detection>::~__new_allocator() [123]
                0.00    0.00   35976/89797       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::end() const [141]
                0.00    0.00   35976/89797       std::vector<cvision::Detection, std::allocator<cvision::Detection> >::begin() const [142]
-----------------------------------------------
                0.00    0.01   35880/35880       cvision::Frame* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*>(__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*) [33]
[30]     0.0    0.00    0.01   35880         void std::_Construct<cvision::Frame, cvision::Frame const&>(cvision::Frame*, cvision::Frame const&) [30]
                0.00    0.01   35880/35976       cvision::Frame::Frame(cvision::Frame const&) [28]
                0.00    0.00   35880/201183      operator new(unsigned long, void*) [121]
                0.00    0.00   35880/36080       cvision::Frame const& std::forward<cvision::Frame const&>(std::remove_reference<cvision::Frame const&>::type&) [200]
-----------------------------------------------
                0.00    0.01       2/2           cvision::Frame* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*>(__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*) [34]
[31]     0.0    0.00    0.01       2         cvision::Frame* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*>(__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*) [31]
                0.00    0.01       2/2           cvision::Frame* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*>(__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*) [33]
-----------------------------------------------
                0.00    0.01       1/2           cvision::query(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [20]
                0.00    0.01       1/2           LevenshteinSearch::LevenshteinSearch(std::vector<cvision::Frame, std::allocator<cvision::Frame> >) [58]
[32]     0.0    0.00    0.01       2         std::vector<cvision::Frame, std::allocator<cvision::Frame> >::vector(std::vector<cvision::Frame, std::allocator<cvision::Frame> > const&) [32]
                0.00    0.01       2/2           cvision::Frame* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*, cvision::Frame>(__gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, __gnu_cxx::__normal_iterator<cvision::Frame const*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >, cvision::Frame*, std::allocator<cvision::Frame>&) [35]
                0.00    0.00       2/18          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_get_Tp_allocator() const [497]
                0.00    0.00       2/35          std::vector<cvision::Frame, std::allocator<cvision::Frame> >::size() const [493]
                0.00    0.00       2/3           std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_Vector_base(unsigned long, std::allocator<cvision::Frame> const&) [536]
                0.00    0.00       2/24          std::_Vector_base<cvision::Frame, std::allocator<cvision::Frame> >::_M_get_Tp_allocator() [496]
                0.00    0.00       2/9           std::__new_allocator<cvision::Frame>::~__new_allocator() [506]
