Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                                                 <spontaneous>
[34]     0.1    0.01    0.00                 _init [34]
-----------------------------------------------
                0.00    0.00       1/35881       main [1]
                0.00    0.00   35880/35881       YOLODetector::detectObjects(cv::Mat&) [4]
[35]     0.1    0.01    0.00   35881         cv::_InputArray::_InputArray(cv::Mat const&) [35]
                0.00    0.00   35881/107652      cv::_InputArray::init(int, void const*) [26]
                0.00    0.00   35881/71765       cv::Size_<int>::Size_() [154]
-----------------------------------------------
                0.00    0.00       1/71765       main [1]
                0.00    0.00   35880/71765       YOLODetector::detectObjects(cv::Mat&) [4]
                0.00    0.00   35884/71765       cv::_OutputArray::~_OutputArray() [71]
[36]     0.0    0.01    0.00   71765         cv::_InputArray::~_InputArray() [36]
-----------------------------------------------
                0.00    0.00   22216/66648       bool __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [77]
                0.00    0.00   44432/66648       __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::transform<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int (*)(int) noexcept>(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int (*)(int) noexcept) [65]
[37]     0.0    0.01    0.00   66648         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [37]
-----------------------------------------------
                0.00    0.00   24279/60159       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [73]
                0.00    0.00   35880/60159       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [68]
[38]     0.0    0.01    0.00   60159         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [38]
-----------------------------------------------
                0.01    0.00   58685/58685       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [40]
[39]     0.0    0.01    0.00   58685         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [39]
                0.00    0.00   58685/87154       std::__new_allocator<int>::~__new_allocator() [146]
-----------------------------------------------
                0.00    0.01   58685/58685       std::vector<int, std::allocator<int> >::~vector() [12]
[40]     0.0    0.00    0.01   58685         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [40]
                0.01    0.00   58685/58685       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [39]
                0.00    0.00   58685/89795       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [145]
-----------------------------------------------
                0.00    0.00   24279/55389       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [16]
                0.00    0.00   31110/55389       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [7]
[41]     0.0    0.01    0.00   55389         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [41]
                0.00    0.00   55389/55389       std::__new_allocator<int>::allocate(unsigned long, void const*) [174]
-----------------------------------------------
                0.00    0.01    4286/4286        LevenshteinSearch::calculate_similarity(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
[42]     0.0    0.00    0.01    4286         LevenshteinSearch::tokenize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [42]
                0.00    0.00    6429/6429        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::transform<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int (*)(int) noexcept>(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int (*)(int) noexcept) [65]
                0.00    0.00    6429/6429        __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::remove_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int (*)(int) noexcept>(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int (*)(int) noexcept) [81]
                0.00    0.00   12858/12858       __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator<char*, void>(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [375]
                0.00    0.00    6429/6589        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [409]
                0.00    0.00    4286/4288        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [424]
                0.00    0.00    4286/4286        std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [426]
-----------------------------------------------
                0.00    0.01    4190/4190        int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [45]
[43]     0.0    0.00    0.01    4190         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [43]
                0.00    0.01    4190/4190        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [46]
                0.00    0.00    4190/4190        int* std::__addressof<int>(int&) [442]
                0.00    0.00    4190/4190        void std::_Construct<int>(int*) [440]
-----------------------------------------------
                0.01    0.00    4190/4190        int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [46]
[44]     0.0    0.01    0.00    4190         std::__size_to_integer(unsigned long) [44]
-----------------------------------------------
                0.00    0.01    4190/4190        int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [33]
[45]     0.0    0.00    0.01    4190         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [45]
                0.00    0.01    4190/4190        int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [43]
-----------------------------------------------
                0.00    0.01    4190/4190        int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [43]
[46]     0.0    0.00    0.01    4190         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [46]
                0.01    0.00    4190/4190        std::__size_to_integer(unsigned long) [44]
                0.00    0.00    4190/4190        int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [441]
-----------------------------------------------
                0.00    0.00       4/100         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [86]
                0.00    0.00      96/100         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [50]
[47]     0.0    0.01    0.00     100         std::char_traits<char>::compare(char const*, char const*, unsigned long) [47]
                0.00    0.00     100/18052       std::__is_constant_evaluated() [294]
-----------------------------------------------
                0.00    0.00       6/17952       bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [86]
                0.00    0.00   17946/17952       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [49]
[48]     0.0    0.00    0.00   17952         std::char_traits<char>::length(char const*) [48]
                0.00    0.00   17952/18052       std::__is_constant_evaluated() [294]
-----------------------------------------------
                0.00    0.00       2/17946       main [1]
                0.00    0.00       2/17946       cli_parse_args(int, char**, cli_options&) [85]
                0.00    0.00       2/17946       __static_initialization_and_destruction_0() [105]
                0.00    0.00   17940/17946       YOLODetector::detectObjects(cv::Mat&) [4]
[49]     0.0    0.00    0.00   17946         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [49]
